google_id;name;address;locality;postcode;tel;latitude;longitude;website;category_labels
4c117d62c42164b32afc715d07f0c6e1a5406db0;McDonald's;200 Richards Blvd, Sacramento, CA 95811, United States;200 Richards Blvd, Sacramento;95811;(916) 444-2395;38.5968790;-121.5018780;http://www.mcdonalds.com/;restaurant,food,establishment
57f276079964a765e735f9df1ae0f529a5d57ddc;Subway;757 Russell Blvd, Davis, CA 95616, United States;757 Russell Blvd, Davis;95616;(530) 753-3223;38.5476030;-121.7593130;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
3da0b1a20beaf419a6be5db6f0517a3cda69dcfb;Subway;4811 Granite Dr, Rocklin, CA 95677, United States;4811 Granite Dr, Rocklin;95677;(916) 632-1415;38.7899990;-121.2226630;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
822acf6c61360593dc5e45ec088d321ae387a07a;Subway;8484 Florin Rd #10, Sacramento, CA 95828, United States;8484 Florin Rd #10, Sacramento;95828;(916) 381-1914;38.4958380;-121.3915470;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
a9756e50806fb7734a02c7ecc890de7814bc2708;GameStop;1689 Arden Way #2080, Sacramento, CA 95815, United States;1689 Arden Way #2080, Sacramento;95815;(916) 924-3394;38.6009490;-121.4263900;http://www.gamestop.com/;store,establishment
39dee4b8dec12e00e0bca0f681172226ae22792c;McDonald's;8940 Pocket Rd, Sacramento, CA 95831, United States;8940 Pocket Rd, Sacramento;95831;(916) 399-1011;38.4808890;-121.5070630;http://www.mcdonalds.com/;restaurant,food,establishment
dc144f2170385cd9ae3bcedc01f0c87f14721fc8;Subway;3581 Mather Field Rd, Rancho Cordova, CA 95670, United States;3581 Mather Field Rd, Rancho Cordova;95670;(916) 369-8800;38.5719760;-121.2987240;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
4a136f26a19656ff5fa9076f14dd7a110b8790af;McDonald's;10355 Folsom Blvd, Rancho Cordova, CA 95670, United States;10355 Folsom Blvd, Rancho Cordova;95670;(916) 363-9931;38.5882970;-121.3052320;http://www.mcdonalds.com/;restaurant,food,establishment
57e76cad21df181c068d75ac21e8c4bd19c1e246;Subway;700 N 10th St, Sacramento, CA 95811, United States;700 N 10th St, Sacramento;95811;(916) 448-8667;38.5979230;-121.4861440;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
8dd2d6a1edb90a374777b6a6c9a006d1fce89f45;McDonald's;7632 Sunrise Blvd, Citrus Heights, CA 95610, United States;7632 Sunrise Blvd, Citrus Heights;95610;(916) 726-6700;38.7047340;-121.2713450;http://www.mcdonalds.com/;restaurant,food,establishment
17677dcc33ac0b3de443d553eb3711e570ba87bf;McDonald's;7411 Madison Ave, Citrus Heights, CA 95610, United States;7411 Madison Ave, Citrus Heights;95610;(916) 961-8348;38.6640520;-121.2912570;http://www.mcdonalds.com/;restaurant,food,establishment
8201997aa7ab95358e996d2bac701aa91877bc50;McDonald's;6710 Stanford Ranch Rd, Roseville, CA 95677, United States;6710 Stanford Ranch Rd, Roseville;95677;(916) 789-1820;38.7822700;-121.2664370;http://www.mcdonalds.com/;restaurant,food,establishment
ce5a6c3e2adb6f5b825ed634b4f9b94709b2b48c;Subway;2302 Arden Way, Sacramento, CA 95825, United States;2302 Arden Way, Sacramento;95825;(916) 922-1111;38.5958420;-121.4103620;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
2b15a63b492ffd59897ad7dcbeafa0c1d3610806;McDonald's;8030 Fruitridge Rd, Sacramento, CA 95820, United States;8030 Fruitridge Rd, Sacramento;95820;(916) 386-1779;38.5245750;-121.4097960;http://www.mcdonalds.com/;restaurant,food,establishment
0416cdcd1fc5ba29d3f195a79da39a70e3708f52;Subway;6661 Stanford Ranch Rd #I, Rocklin, CA 95677, United States;6661 Stanford Ranch Rd #I, Rocklin;95677;(916) 630-1355;38.7828560;-121.2638620;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
be4065bf245b0c465f5882aa2e55629a20e3d557;McDonald's;4124 Florin Rd, Sacramento, CA 95823, United States;4124 Florin Rd, Sacramento;95823;(916) 395-7016;38.4957010;-121.4576360;http://www.mcdonalds.com/;restaurant,food,establishment
fba3d078b06dc864a74c2dfc7976edcf45b824c8;McDonald's;1190 Cirby Way, Roseville, CA 95661, United States;1190 Cirby Way, Roseville;95661;(916) 784-2725;38.7291150;-121.2725340;http://www.mcdonalds.com/;restaurant,food,establishment
4b5677aa670fd21f12a4b265c6b39432d1967b1f;Subway;4160 Northgate Blvd #3, Sacramento, CA 95834, United States;4160 Northgate Blvd #3, Sacramento;95834;(916) 564-5550;38.6449620;-121.4750790;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
64cb9d1658f21dc99de8b1fc0051ca03affb9b0e;McDonald's;120 Harding Blvd, Roseville, CA 95678, United States;120 Harding Blvd, Roseville;95678;(916) 782-3538;38.7464370;-121.2713980;http://www.mcdonalds.com/;restaurant,food,establishment
4d4e768d07b719cdce65dc374bacec6c5dbb7ac9;Subway;5635 Freeport Boulevard,, Sacramento, CA 95822-3527, United States;5635 Freeport Boulevard,, Sacramento;95822-3527;(916) 392-1010;38.5234490;-121.4971060;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
4c2efa726581d33b33efb94455ae0daeedb19a15;Subway;6456 Tupelo Dr, Citrus Heights, CA 95621, United States;6456 Tupelo Dr, Citrus Heights;95621;(916) 721-4100;38.7066160;-121.3137760;http://www.subway.com/;store,meal_takeaway,restaurant,food,establishment
c4b5d82a51c319909d995341b74fa9e36bd1d4a9;Subway;5070 Rocklin Rd, Rocklin, CA 95677, United States;5070 Rocklin Rd, Rocklin;95677;(916) 624-3011;38.7882070;-121.2065440;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
fffb99747e63f1b0aa29ee9cc713f7417e2d7993;Subway;8343 Elk Grove Florin Rd, Sacramento, CA 95829, United States;8343 Elk Grove Florin Rd, Sacramento;95829;(916) 681-8400;38.4547450;-121.3708980;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
ef685176621efb77d549b553dba8e42db8b261f4;Subway;130 G Street, Suite F, Davis, CA 95616, United States;130 G Street, Suite F, Davis;95616;(530) 756-1440;38.5433900;-121.7385330;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
a69358d8de8bce0418e46a4df73ce775ee450b57;Subway;2104 P St, Sacramento, CA 95816, United States;2104 P St, Sacramento;95816;(916) 446-0039;38.5694860;-121.4812030;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
5fa50e68b6c4a42ca86d965189179bdd0bd246bd;Game Stop;10431 Fairway Dr #140, Roseville, CA 95678, United States;10431 Fairway Dr #140, Roseville;95678;(916) 788-0922;38.7905090;-121.2872240;http://www.gamestop.com/;store,establishment
32fb21ad4e77d0731328d5abb6b44957dbb87fac;McDonald's;3661 Truxel Rd, Sacramento, CA 95834, United States;3661 Truxel Rd, Sacramento;95834;(916) 928-9690;38.6354900;-121.5058950;http://www.mcdonalds.com/;restaurant,food,establishment
bd12b3a4bd9cb5d19d4a8b42a0c912ee40948a12;Quiznos;1049 Broadway #50, Sacramento, CA 95818, United States;1049 Broadway #50, Sacramento;95818;(916) 442-5500;38.5635140;-121.4986950;http://www.quiznos.com/restaurants/CA/Sacramento;restaurant,food,establishment
ed6bc90e94972b3db1311ead08abe4b4672765e0;Subway;5440 Auburn Blvd, Sacramento, CA 95841, United States;5440 Auburn Blvd, Sacramento;95841;(916) 339-9640;38.6676010;-121.3377790;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
1349d079cd434fff1b25ed9512628acbaa9c6bd3;Subway;4005 Manzanita Ave #54, Carmichael, CA 95608, United States;4005 Manzanita Ave #54, Carmichael;95608;(916) 484-9200;38.6378710;-121.3304760;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
b37cfb99cf05bb51133eb6a1d2f7b63aa86f39be;Subway;1649 Watt Ave, Sacramento, CA 95864, United States;1649 Watt Ave, Sacramento;95864;(916) 489-9288;38.5951680;-121.3834390;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
0b761d81f86a97465291beb143019e9470eda016;Subway;2021 Bronze Star Drive, Suite 400, Woodland Gateway Shopping Ctr, Woodland, CA 95776, United States;2021 Bronze Star Drive, Suite 400, Woodland Gateway Shopping Ctr, Woodland;95776;(530) 661-0180;38.6702640;-121.7271820;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
a2ab0f481a7f797f83ed95482d881680d67dc4ca;Subway;3141 Penryn Rd, Penryn, CA 95663, United States;3141 Penryn Rd, Penryn;95663;(916) 652-9055;38.8358970;-121.1674600;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
f17515bf886723da08226825e2dd220baebbcb42;McDonald's;2172 Sunset Blvd, Rocklin, CA 95765, United States;2172 Sunset Blvd, Rocklin;95765;(916) 789-7710;38.8047170;-121.2736370;http://www.mcdonalds.com/;restaurant,food,establishment
6ac776a2a6d15a587c109495e46fc3757d4b34c1;Subway;6854 Sievers Rd, Dixon, CA 95620, United States;6854 Sievers Rd, Dixon;95620;(707) 678-4400;38.4896120;-121.8042180;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
a768f50c7d7c35ff3293f14c523d3fb8983a76cc;Game Stop;920 Pleasant Grove Blvd, STE 2G, Roseville, CA 95678, United States;920 Pleasant Grove Blvd, STE 2G, Roseville;95678;(916) 781-4929;38.7841170;-121.2874850;http://www.gamestop.com/;store,establishment
105c7573efa02f80144f8b749ad6456312030c44;Subway;5480 Dewey Dr #100, Fair Oaks, CA 95628, United States;5480 Dewey Dr #100, Fair Oaks;95628;(916) 966-3000;38.6656110;-121.3073470;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
2003b163a87c946185b932c4ee3d910da596af32;McDonald's;6612 Folsom-Auburn Rd, Folsom, CA 95630, United States;6612 Folsom-Auburn Rd, Folsom;95630;(916) 987-0151;38.6870730;-121.1785930;http://www.mcdonalds.com/;restaurant,food,establishment
7a65d77b0ac98ae122a9b225025d5f3407905dab;McDonald's;400 Elkhorn Blvd, Rio Linda, CA 95673, United States;400 Elkhorn Blvd, Rio Linda;95673;(916) 992-1122;38.6833900;-121.4562060;http://www.mcdonalds.com/;restaurant,food,establishment
11ad214ad114a14acda1cf91ce82f85b1c1812f8;Subway;9729 Fair Oaks Blvd, Fair Oaks, CA 95628, United States;9729 Fair Oaks Blvd, Fair Oaks;95628;(916) 535-0013;38.6397140;-121.2765470;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
7c20c87dc5808ac7fb18aabf5a5071f1930db59b;Subway;1605 Douglas Blvd, Roseville, CA 95661, United States;1605 Douglas Blvd, Roseville;95661;(916) 772-5524;38.7452860;-121.2653940;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
de84314ce597b19b0702ff82ae096d776802878d;McDonald's;11250 White Rock Rd, Rancho Cordova, CA 95742, United States;11250 White Rock Rd, Rancho Cordova;95742;(916) 858-2003;38.5896600;-121.2647490;http://www.mcdonalds.com/;restaurant,food,establishment
567e41927e507199436128c22cba9f8578f0bb92;McDonald's;1721 Howe Ave, Sacramento, CA 95825, United States;1721 Howe Ave, Sacramento;95825;(916) 922-2774;38.5967480;-121.4158670;http://www.mcdonalds.com/;restaurant,food,establishment
a6ea4319662b1993d02b08a6649e449ea825c086;Subway;4363 Florin Rd, Sacramento, CA 95823, United States;4363 Florin Rd, Sacramento;95823;(916) 395-6954;38.4964850;-121.4566440;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
35edded98edf8beb3528989a5f193d061a2ea55b;McDonald's;4731 Mack Rd, Sacramento, CA 95823, United States;4731 Mack Rd, Sacramento;95823;(916) 399-9122;38.4748420;-121.4470870;http://www.mcdonalds.com/;restaurant,food,establishment
ed4f386ef4f720dc8cdd3785f37f6ef638056223;Subway;7623 Power Inn Rd, Sacramento, CA 95828, United States;7623 Power Inn Rd, Sacramento;95828;(916) 689-5900;38.4806100;-121.4083130;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
e919f34366d26c223b9f2c6660427ab9bdf487d8;Subway;701 Pleasant Grove Blvd, Roseville, CA 95678, United States;701 Pleasant Grove Blvd, Roseville;95678;(916) 771-7100;38.7918240;-121.2789640;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
cf38643f82ac23487a4ab874a79e7e1e03ca7266;McDonald's;2517 Del Paso Blvd, Sacramento, CA 95815, United States;2517 Del Paso Blvd, Sacramento;95815;(916) 927-1459;38.6126820;-121.4469840;http://www.mcdonalds.com/;restaurant,food,establishment
b69708aab9a7e4a3b05e5383d02b586d20725a7c;McDonald's;10725 White Rock Rd, Rancho Cordova, CA 95670, United States;10725 White Rock Rd, Rancho Cordova;95670;(916) 631-7773;38.5879690;-121.2882540;http://www.mcdonalds.com/;restaurant,food,establishment
f38eea03a0ba5082af099bfbb068fa5872e4860a;McDonald's;800 Riverpoint Dr, Broderick, CA 95605, United States;800 Riverpoint Dr, Broderick;95605;(916) 376-9000;38.5911950;-121.5493590;http://www.mcdonalds.com/;meal_takeaway,restaurant,food,establishment
bfb14cb7444442e5f03c04d19333e5e13251ebc4;Subway;1140 Exposition Blvd #500, Sacramento, CA 95815, United States;1140 Exposition Blvd #500, Sacramento;95815;(916) 925-2747;38.5982900;-121.4508640;http://www.subway.com/;store,meal_takeaway,restaurant,food,establishment
c3d03285db93fd0d6b3b980bcfc4ac865aa40f68;Subway;6156 Sunrise Blvd, Citrus Heights, CA 95610, United States;6156 Sunrise Blvd, Citrus Heights;95610;(916) 727-1133;38.6759450;-121.2686650;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
adee385fe83d6dc76ffdd27a56dd8d0061df33a4;Subway;9167 Kiefer Blvd, Sacramento, CA 95826, United States;9167 Kiefer Blvd, Sacramento;95826;(916) 362-7827;38.5476610;-121.3590260;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
e86cf17005f84556125faafda74d9a2e33e3a072;GameStop - Mall;1151 Galleria Blvd #210, Roseville, CA 95678, United States;1151 Galleria Blvd #210, Roseville;95678;(916) 788-4490;38.7744460;-121.2686800;http://www.gamestop.com/;store,establishment
c166bef00245e8f5f48d9e43e3c10840d1a49c88;McDonald's;4121 Marconi Ave, Sacramento, CA 95821, United States;4121 Marconi Ave, Sacramento;95821;(916) 482-8467;38.6178520;-121.3669770;http://www.mcdonalds.com/;restaurant,food,establishment
d96cab0fd0c7de8109d1f1ba645e13d098298dbd;Quiznos;10305 Fairway Dr #130, Roseville, CA 95678, United States;10305 Fairway Dr #130, Roseville;95678;(916) 788-0770;38.7894700;-121.2820600;http://www.quiznos.com/restaurants/CA/Roseville;meal_takeaway,restaurant,food,establishment
88f31022563ce34e76c2aa158f74a0d18e5c5523;McDonald's;505 Old Highway 65, Lincoln, CA 95648, United States;505 Old Highway 65, Lincoln;95648;(916) 408-6805;38.8752950;-121.2963840;http://www.mcdonalds.com/;restaurant,food,establishment
8a063ec9147888dfdaaf114da38397a25f09b61b;Subway;8040 Greenback Ln, Citrus Heights, CA 95610, United States;8040 Greenback Ln, Citrus Heights;95610;(916) 722-1444;38.6777760;-121.2636210;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
5b321849260ecc6f31c695b10d3e0d63be245ab2;Subway;350 Lincoln Blvd, Lincoln, CA 95648, United States;350 Lincoln Blvd, Lincoln;95648;(916) 645-0644;38.8897920;-121.2930660;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
4b836f1cb0009a4d82febea762420ad49a8cd3e9;McDonald's;1700 W Capitol Ave, West Sacramento, CA 95691, United States;1700 W Capitol Ave, West Sacramento;95691;(916) 371-2212;38.5806520;-121.5311010;http://www.mcdonalds.com/;restaurant,food,establishment
b2e94185ed483580fdf4f7fc065133ec4cdb8ec0;McDonald's;2400 Sunrise Boulevard, Rancho Cordova, CA 95670-4345, United States;2400 Sunrise Boulevard, Rancho Cordova;95670-4345;(916) 635-1991;38.6150890;-121.2698550;http://www.mcdonalds.com/;restaurant,food,establishment
2b2800c9b4fc61e5617fefda9c811de2e7edf674;McDonald's;3006 K St, Sacramento, CA 95816, United States;3006 K St, Sacramento;95816;(916) 457-2251;38.5715540;-121.4668350;http://www.mcdonalds.com/;restaurant,food,establishment
e3007a53e4cf9e7bcc8386d18df69fd4f8583f17;Subway;5312 Hazel Ave, Fair Oaks, CA 95628, United States;5312 Hazel Ave, Fair Oaks;95628;(916) 966-3003;38.6633110;-121.2253190;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
34b9292925351d1e3087365f78e198968c1adcc2;McDonald's;5821 Antelope Rd, Sacramento, CA 95842, United States;5821 Antelope Rd, Sacramento;95842;(916) 721-3135;38.7043620;-121.3310710;http://www.mcdonalds.com/;restaurant,food,establishment
fbde63c5eca982b91bc17a18cf83e6288789bcf9;Subway;3571 Truxel Rd B1, Sacramento, CA 95834, United States;3571 Truxel Rd B1, Sacramento;95834;(916) 649-0411;38.6340120;-121.5032040;http://www.subway.com/storelocator/;restaurant,food,establishment
c347cb7425f085d691780286542c9e62496c684e;Subway;6200 Mack Rd, Sacramento, CA 95823, United States;6200 Mack Rd, Sacramento;95823;(916) 424-1656;38.4738020;-121.4297740;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
a8642abc68ec67f250f084518fb87df618db3dd6;McDonald's;5525 Folsom Blvd, Sacramento, CA 95819, United States;5525 Folsom Blvd, Sacramento;95819;(916) 456-2879;38.5588390;-121.4385040;http://www.mcdonalds.com/;restaurant,food,establishment
ad78ba7c174c3db6cb399db18ad1d2f87eb2bb32;McDonald's;7850 Lichen Dr, Citrus Heights, CA 95621, United States;7850 Lichen Dr, Citrus Heights;95621;(916) 721-7773;38.7078220;-121.3124270;http://www.mcdonalds.com/;restaurant,food,establishment
67ccea8e0ae46b3b90b2c42c503233be592ee4c5;Subway;1905 16th St, Sacramento, CA 95811, United States;1905 16th St, Sacramento;95811;(916) 441-7711;38.5678560;-121.4893820;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
6b3cebcad3e7c39b279d0282c614ed6b4b684774;Subway;2290 Nicolaus Rd #101, Lincoln, CA 95648, United States;2290 Nicolaus Rd #101, Lincoln;95648;(916) 409-0458;38.8979790;-121.3225030;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
9e4c58d42f2e98332453848a302c83742396c1c1;McDonald's;1500 E Main St, Woodland, CA 95776, United States;1500 E Main St, Woodland;95776;(530) 668-1011;38.6767830;-121.7503270;http://www.mcdonalds.com/;restaurant,food,establishment
77f0bf13c1d8546f57535bac14554310d6869174;Quiznos;375 S State Highway 65 Ste E, Lincoln, CA 95648, United States;375 S State Highway 65 Ste E, Lincoln;95648;(916) 408-1000;38.8901500;-121.2929200;http://www.quiznos.com/restaurants/CA/Lincoln;meal_takeaway,restaurant,food,establishment
ba8df33149d12e94cece6e18181e0de4cdc25a50;McDonald's;697 E Bidwell St, Folsom, CA 95630, United States;697 E Bidwell St, Folsom;95630;(916) 983-7715;38.6717390;-121.1617120;http://www.mcdonalds.com/;meal_takeaway,restaurant,food,establishment
de6c113be4192387fda6ec172c076dbfea865e20;Subway;1840 Fulton Ave, Sacramento, CA 95825, United States;1840 Fulton Ave, Sacramento;95825;(916) 481-9999;38.5991580;-121.4009400;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
9e3fbc87f7f4c3c25eca85b18eb474e089b5db8f;Quiznos;1228 Galleria Blvd #130, Roseville, CA 95678, United States;1228 Galleria Blvd #130, Roseville;95678;(916) 787-1940;38.7735910;-121.2630740;http://www.quiznos.com/restaurants/CA/Roseville;store,meal_takeaway,restaurant,food,establishment
9fe251a6c6fff6d6c71c7da0ed56b3f9f995f234;McDonald's;2985 Freeport Blvd, Sacramento, CA 95818, United States;2985 Freeport Blvd, Sacramento;95818;(916) 443-7632;38.5505620;-121.4885640;http://www.mcdonalds.com/;restaurant,food,establishment
cb0a5cd135dce30195cde2b31404c121ec7f2807;McDonald's;5425 Fruitridge Rd, Sacramento, CA 95820, United States;5425 Fruitridge Rd, Sacramento;95820;(916) 453-1615;38.5253370;-121.4418400;http://www.mcstate.com/47;restaurant,food,establishment
b43e1fd6d3d65ea6f862144a354d4626e6663bdb;Subway;7651 Daley Ave, Sacramento, CA 95842, United States;7651 Daley Ave, Sacramento;95842;(916) 729-9494;38.7054690;-121.3267580;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
dda605334c076a1c3274de92ff53d12e6470775b;Subway;3640 Taylor Rd, Loomis, CA 95650, United States;3640 Taylor Rd, Loomis;95650;(916) 652-7056;38.8213850;-121.1937920;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
c1d206d030b873f44dc8f4d3dea404b5bd78df5f;McDonald's;1400 Blue Oaks Blvd, Roseville, CA 95747, United States;1400 Blue Oaks Blvd, Roseville;95747;(916) 797-1157;38.7961130;-121.3148160;http://www.mcdonalds.com/;restaurant,food,establishment
cc745d86022b4b416276ea74fbae0ce6f67c455b;McDonald's;3560 Bradshaw Rd, Rosemont, CA 95827, United States;3560 Bradshaw Rd, Rosemont;95827;(916) 361-8186;38.5563760;-121.3368320;http://www.mcdonalds.com/;restaurant,food,establishment
74e28727b995f16af1bde9279c4b287e35a6f17b;Subway;704 E Bidwell St, Folsom, CA 95630, United States;704 E Bidwell St, Folsom;95630;(916) 983-3211;38.6718640;-121.1599270;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;restaurant,food,establishment
092df20052ef857cacb6b93c5b48b663860619dc;McDonald's;8901 Folsom Blvd, Sacramento, CA 95826, United States;8901 Folsom Blvd, Sacramento;95826;(916) 362-1951;38.5549510;-121.3723610;http://www.mcdonalds.com/;restaurant,food,establishment
67df3693b109a2102fb05f31f85bcfc9671910ed;Subway;3225 Zinfandel Dr Suite 2b, Rancho Cordova, CA 95670, United States;3225 Zinfandel Dr Suite 2b, Rancho Cordova;95670;(916) 858-2323;38.5839850;-121.2839290;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;restaurant,food,establishment
feaf7c2e8b925bbbce0e0bdfcd715671d4346ba8;Quiznos;4845 Watt Ave, North Highlands, CA 95660, United States;4845 Watt Ave, North Highlands;95660;(916) 344-3599;38.6440200;-121.3828360;http://www.quiznos.com/restaurants/CA/North%20Highlands;meal_takeaway,restaurant,food,establishment
980af838b4113ae8a195c2edab34205fb3d11d79;McDonald's;2335 Florin Rd, Sacramento, CA 95822, United States;2335 Florin Rd, Sacramento;95822;(916) 394-1618;38.4960140;-121.4844540;http://www.mcdonalds.com/;restaurant,food,establishment
dc47f884cb02d5b2636813fb206ee305cce64a56;Subway;5501 Power Inn Rd, Sacramento, CA 95820, United States;5501 Power Inn Rd, Sacramento;95820;(916) 381-2100;38.5260260;-121.4085010;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
0121672fc53d66f062ea7cb1e17fec2f3654d802;McDonald's;8660 Sierra College Blvd, Roseville, CA 95661, United States;8660 Sierra College Blvd, Roseville;95661;(916) 780-2941;38.7415540;-121.2267650;http://www.mcdonalds.com/;restaurant,food,establishment
e5a33fa0e780e07b4aa779b9ea3172f4c160ad26;McDonald's;8140 Gerber Rd, Sacramento, CA 95828, United States;8140 Gerber Rd, Sacramento;95828;(916) 689-6977;38.4813600;-121.4073250;http://www.mcdonalds.com/;restaurant,food,establishment
930926478bb75a4058f9faa1d40ecf54676f5b2c;McDonald's;8220 Calvine Rd, Sacramento, CA 95828, United States;8220 Calvine Rd, Sacramento;95828;(916) 525-2755;38.4554740;-121.4046120;http://www.mcdonalds.com/;restaurant,food,establishment
e57cebbe3dbf330f156004b67bd5dda780a11c89;McDonald's;170 Iron Point Rd, Folsom, CA 95630, United States;170 Iron Point Rd, Folsom;95630;(916) 351-9201;38.6435570;-121.1896190;http://www.mcdonalds.com/;meal_takeaway,restaurant,food,establishment
dce35f4e3cf243828e96a428786ec2d6a4845cf9;McDonald's;6370 Mack Rd, Sacramento, CA 95823, United States;6370 Mack Rd, Sacramento;95823;(916) 423-1140;38.4737990;-121.4285740;http://www.mcdonalds.com/;restaurant,food,establishment
b61148d7f13cb2ca847872b37c559a0be50354b5;Subway;3291 Truxel Rd, Sacramento, CA 95833, United States;3291 Truxel Rd, Sacramento;95833;(916) 649-0411;38.6264460;-121.4983560;http://www.subway.com/;restaurant,food,establishment
dd981d1fc5aa3f5d65c6bba88ca1d3591216b1ad;Quiznos;6306 Garfield Ave #240, Sacramento, CA 95841, United States;6306 Garfield Ave #240, Sacramento;95841;(916) 334-0284;38.6807970;-121.3331730;http://www.quiznos.com/restaurants/CA/Sacramento;meal_takeaway,restaurant,food,establishment
74193212c316eeb1d70a9b88f67b9477a9091997;Game Stop;1361 W Covell Blvd #17b, Davis, CA 95616, United States;1361 W Covell Blvd #17b, Davis;95616;(530) 297-7195;38.5621600;-121.7648220;http://www.gamestop.com/;store,establishment
7ca8d5474c86368aeefd4714186c37405b358ff6;Subway;1689 Arden Way, Store No. 2032, Arden Fair Mall, Sacramento, CA 95815, United States;1689 Arden Way, Store No. 2032, Arden Fair Mall, Sacramento;95815;(916) 929-2040;38.6019350;-121.4275540;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;restaurant,food,establishment
